22.571383	22.602415	sk
\	22427.441406	28693.931641
27.665124	27.677972	5
\	58757.484375	61002.996094
28.712853	28.720188	5
\	64973.613281	67282.320313
29.500714	29.527527	5w
\	55389.222656	57634.730469
29.638691	29.682821	5w
\	52395.210938	59505.988281
29.967153	29.986704	5
\	61002.996094	64745.507813
30.186686	30.204003	5t
\	62500.000000	66616.765625
30.311256	30.324663	5
\	62500.000000	65494.007813
30.525762	30.550341	c5
\	47529.941406	50898.203125
30.842197	30.865329	5t
\	57387.863281	65633.242188
30.973659	31.005255	5w
\	54419.523438	62005.277344
31.612913	31.634917	5t
\	63984.171875	72889.179688
31.759172	31.780399	c5
\	47529.941406	50523.953125
31.990994	31.996580	5
\	62500.000000	63622.757813
32.125619	32.140143	5
\	61377.246094	64371.257813
32.247396	32.287057	5t
\	49401.199219	56886.226563
32.387939	32.396551	5
\	75495.046875	75701.320313
32.709038	32.715190	5
\	75495.046875	76320.132813
33.411627	33.418962	5
\	61015.828125	63654.355469
33.520521	33.535755	5
\	60686.015625	63984.171875
36.325793	36.339898	5
\	60686.015625	64313.984375
36.470482	36.509026	5w
\	45658.679688	51272.457031
36.653601	36.690275	5t
\	60026.386719	63324.539063
36.799667	36.825503	5t
\	74463.695313	74876.234375
36.948093	37.034119	5t
\	50149.703125	56886.226563
37.326272	37.343030	5t
\	62874.250000	69985.031250
39.051816	39.071925	5
\	57634.730469	61002.996094
39.411519	39.453348	5t
\	69306.929688	70957.093750
39.544634	39.596460	5t
\	50131.925781	61345.648438
39.802028	39.823255	5t
\	53517.964844	60254.492188
40.290252	40.325445	5t
\	54266.468750	61002.996094
40.556709	40.577936	5
\	61002.996094	66616.765625
40.672900	40.683513	5
\	63622.757813	65119.757813
41.556620	41.564999	5
\	64745.507813	66616.765625
41.890109	41.903516	5
\	65494.007813	69236.523438
42.430843	42.448160	c5
\	41916.167969	47155.687500
46.744424	46.839387	5t
\	54266.468750	63248.500000
46.922620	46.949433	c5
\	39670.656250	45658.679688
47.086293	47.092996	5
\	63622.757813	65494.007813
47.392244	47.424230	5t
\	81064.359375	81683.164063
47.539883	47.589600	5t
\	61751.496094	71856.289063
47.701880	47.720314	5
\	58008.984375	62125.750000
47.860021	47.925470	5t
\	40567.281250	62005.277344
48.025900	48.059188	5w
\	63654.355469	72559.367188
48.162389	48.211600	5t
\	77351.484375	77351.484375
48.456561	48.477788	c5
\	43413.171875	52769.460938
48.597903	48.605284	5
\	76526.406250	76732.671875
48.834181	48.862112	5w
\	56137.726563	65119.757813
49.926588	50.000404	5t
\	67244.226563	67450.492188
51.039012	51.049067	5
\	63997.007813	69610.781250
51.475286	51.483106	5
\	66616.765625	68862.273438
51.663537	51.673033	5
\	53517.964844	59505.988281
52.858957	52.889989	5t
\	59036.941406	61015.828125
53.318227	53.345874	5w
\	57717.675781	61015.828125
53.928143	53.946762	5
\	57387.863281	60026.386719
55.083343	55.102336	5t
\	44161.675781	50898.203125
55.312160	55.323444	5
\	56728.234375	57387.863281
55.568313	55.588061	5t
\	49472.292969	52770.445313
55.929077	55.940250	5
\	53517.964844	59505.988281
56.811680	56.846873	5t
\	49775.449219	62500.000000
57.249630	57.276443	5w
\	52769.460938	55389.222656
57.567760	57.591135	5
\	74876.234375	76113.867188
57.699398	57.726464	5t
\	79207.921875	80239.273438
58.045648	58.057379	5
\	54266.468750	55389.222656
58.358352	58.387691	5t
\	55738.789063	57387.863281
58.572189	58.602656	5w
\	57717.675781	63324.539063
58.804081	58.830599	5w
\	56068.601563	65963.062500
59.032152	59.052262	5
\	40793.410156	44161.675781
60.044787	60.078640	5w
\	54419.523438	61015.828125
60.179070	60.194868	c5
\	52110.816406	53759.894531
61.953523	61.969886	5
\	57058.046875	58377.308594
62.194998	62.214190	c5
\	51121.371094	57387.863281
62.432541	62.460896	c5
\	51451.187500	58047.492188
62.811147	62.830831	5t
\	68069.312500	68275.578125
63.230904	63.256858	5t
\	55408.968750	59366.753906
63.465053	63.491530	c5
\	45184.699219	50131.925781
63.825578	63.861329	5w
\	63248.500000	66991.015625
63.998747	64.023326	5w
\	56886.226563	63997.007813
64.758456	64.802586	5t
\	52769.460938	58008.984375
66.282953	66.292795	5
\	73226.070313	73432.343750
66.345465	66.377305	5t
\	29191.617188	40419.160156
66.387919	66.423111	c5
\	53143.714844	64371.257813
67.785559	67.815724	5t
\	60254.492188	66242.515625
68.216806	68.227978	5
\	62874.250000	63248.500000
68.311769	68.322383	5
\	36302.394531	41167.664063
68.948085	68.989273	5t
\	46833.773438	53430.082031
69.070361	69.092146	5
\	60254.492188	67365.265625
69.784814	69.803433	5t
\	56068.601563	59696.570313
70.013321	70.045481	5w
\	55079.156250	62664.910156
70.454594	70.477497	5t
\	50149.703125	54266.468750
70.589384	70.635025	5t
\	54749.339844	57058.046875
70.729309	70.764854	5w
\	48812.664063	58377.308594
70.876760	70.913668	5t
\	58993.398438	60643.566406
71.000131	71.047525	5w
\	54419.523438	62664.910156
71.142878	71.182937	5w
\	53100.265625	60686.015625
71.292508	71.316656	5t
\	58707.125000	63324.539063
71.807546	71.833242	5t
\	57634.730469	65119.757813
72.044955	72.062272	5
\	60254.492188	63248.500000
72.272868	72.299681	5t
\	62500.000000	65868.265625
72.398555	72.438216	5t
\	61751.496094	68113.773438
72.529828	72.542676	5
\	62125.750000	66991.015625
73.102308	73.133065	5t
\	70544.554688	71163.367188
73.175580	73.187311	5
\	53143.714844	56511.976563
73.230324	73.247641	5
\	54266.468750	59880.238281
73.423044	73.454326	5t
\	47155.687500	54640.718750
73.723576	73.776644	5t
\	48278.445313	59880.238281
73.988209	74.005674	5t
\	50131.925781	59036.941406
74.176049	74.187222	5
\	50149.703125	54266.468750
74.270454	74.283861	5
\	58008.984375	62874.250000
74.544173	74.553669	5
\	60628.742188	63622.757813
74.900007	74.939668	5t
\	47904.195313	60628.742188
75.016771	75.042725	5t
\	54419.523438	58377.308594
75.321757	75.392700	5t
\	47155.687500	60254.492188
75.412810	75.422865	5
\	55763.472656	59880.238281
75.618378	75.645192	5t
\	59505.988281	63248.500000
76.144752	76.155824	5
\	75907.585938	76113.867188
78.132120	78.143292	5
\	59131.738281	61751.496094
78.349419	78.388522	5t
\	74101.796875	77095.804688
80.213498	80.228022	5
\	48278.445313	54266.468750
80.500065	80.511237	5
\	62500.000000	63997.007813
80.737329	80.766855	c5t
\	73638.609375	73844.890625
80.866506	80.945243	5t
\	76526.406250	76938.945313
81.262567	81.275415	5
\	74476.046875	79341.312500
81.369685	81.411514	5t
\	76113.867188	76320.132813
81.688323	81.710468	5
\	71988.445313	72400.984375
82.040179	82.059863	5
\	79620.468750	80033.007813
82.984200	82.993697	5
\	62125.750000	64371.257813
83.068106	83.079390	5
\	54749.339844	56398.417969
83.184898	83.207467	c5
\	46833.773438	60356.199219
83.297022	83.310428	5
\	56137.726563	59131.738281
84.529314	84.556502	c5
\	55738.789063	59366.753906
84.664831	84.706393	c5
\	49472.292969	52770.445313
84.794094	84.890734	c5t
\	47904.195313	65494.007813
85.106611	85.129744	c5
\	48482.851563	52770.445313
85.338738	85.359966	5
\	59505.988281	64371.257813
85.540396	85.554362	5
\	68488.023438	68862.273438
85.682283	85.688428	5
\	61377.246094	62500.000000
85.793446	85.814674	5t
\	69610.781250	78218.562500
86.072751	86.089509	5t
\	74476.046875	76721.554688
86.161691	86.187825	5
\	47823.218750	50461.742188
86.288075	86.328134	c5
\	45844.328125	54089.710938
86.428026	86.456516	5t
\	61751.496094	68113.773438
86.564540	86.594443	c5
\	39907.652344	42546.175781
86.831413	86.845519	5
\	51121.371094	55408.968750
87.123676	87.154219	5t
\	54089.710938	59366.753906
87.808068	87.852480	c5
\	41556.726563	46503.957031
87.953588	87.978167	c5
\	40419.160156	48652.695313
88.094124	88.128541	c5
\	47163.585938	48482.851563
88.438295	88.473095	c5
\	42875.992188	47163.585938
89.048463	89.078069	5w
\	54640.718750	61377.246094
89.559031	89.571879	5
\	62125.750000	66242.515625
89.656433	89.685208	5w
\	56068.601563	62005.277344
89.779124	89.798675	c5
\	52020.960938	53517.964844
90.187467	90.220983	5w
\	57260.480469	68488.023438
90.328412	90.356623	5w
\	54749.339844	58707.125000
91.014209	91.045491	5w
\	61751.496094	66991.015625
91.251059	91.262790	5
\	58008.984375	61377.246094
91.385125	91.402442	5
\	60628.742188	63622.757813
91.492937	91.520867	5t
\	59131.738281	64371.257813
91.606334	91.620300	5
\	62500.000000	66616.765625
91.716939	91.727553	5
\	64371.257813	67365.265625
93.554223	93.570216	5
\	79620.468750	80033.007813
93.950259	94.017851	5t
\	59131.738281	68488.023438
94.097173	94.134600	5t
\	67365.265625	69610.781250
95.762547	95.788383	c5
\	65800.328125	66212.867188
96.662866	96.669010	5
\	53143.714844	56137.726563
96.688003	96.698058	5
\	34431.136719	37799.398438
96.789227	96.818566	5w
\	54089.710938	63324.539063
97.236649	97.269373	5t
\	48153.035156	54749.339844
97.527783	97.552609	5w
\	47493.402344	52110.816406
99.220737	99.245316	5
\	53517.964844	58757.484375
99.500276	99.533564	c5
\	42216.359375	46503.957031
99.805043	99.813422	5
\	61751.496094	63248.500000
99.904847	99.922071	5t
\	66831.687500	67656.765625
